YEAR,ORG_ID,ORG_NAME,PROJECT_NAME,STUDENT/PROJECT URL,MENTOR/ORG_URL
2013,crystalspace,Crystal Space,Video recording support,https://www.google-melange.com/archive/gsoc/2013/orgs/crystalspace/projects/stepan.html,http://www.crystalspace3d.org/trac/CS/wiki/SoC%20Ideas
2013,crystalspace,Crystal Space,Water Simulation,https://www.google-melange.com/archive/gsoc/2013/orgs/crystalspace/projects/naman22.html,http://www.crystalspace3d.org/trac/CS/wiki/SoC%20Ideas
2013,dbpediaspotlight,DBpedia & DBpedia Spotlight,DBpedia: Design a better / interactive display page (+ Search),https://www.google-melange.com/archive/gsoc/2013/orgs/dbpediaspotlight/projects/lukovnikov.html,http://wiki.dbpedia.org/gsoc2013/ideas
2013,dbpediaspotlight,DBpedia & DBpedia Spotlight,HadyElsahar - WikiData+DBpedia  Idea proposal,https://www.google-melange.com/archive/gsoc/2013/orgs/dbpediaspotlight/projects/hadyelsahar.html,http://wiki.dbpedia.org/gsoc2013/ideas
2013,dbpediaspotlight,DBpedia & DBpedia Spotlight,Input Formats Generalization and Graph-Based Disambiguation Integration and Improvements,https://www.google-melange.com/archive/gsoc/2013/orgs/dbpediaspotlight/projects/zhiwei.html,http://wiki.dbpedia.org/gsoc2013/ideas
2013,dbpediaspotlight,DBpedia & DBpedia Spotlight, Interface / Power tool for DBpedia testing metadata,https://www.google-melange.com/archive/gsoc/2013/orgs/dbpediaspotlight/projects/larjohn.html,http://wiki.dbpedia.org/gsoc2013/ideas
2013,dbpediaspotlight,DBpedia & DBpedia Spotlight,Type inference to extend coverage,https://www.google-melange.com/archive/gsoc/2013/orgs/dbpediaspotlight/projects/kasun_uom.html,http://wiki.dbpedia.org/gsoc2013/ideas
2013,debian,Debian Project,Add OCRA support to oath-toolkit and dynalogin,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/fabiang.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,Bootstrappable Debian,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/alkmim.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,Debian Android Application,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/uberspot.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,Debian GNU/Hurd Debianish initialization,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/teythoon.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,Enabling free multimedia real-time communications (RTC) with Debian,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/ucc.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,Implementation of message passing in the Debian infrastructure ,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/laarmen.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,Improvements to Debian Search and the Search Interface,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/aarshkshah1992.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,Leiningen & Clojure packaging,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/eugeniocanom.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,MIPS N32/N64 ABI Port,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/eleanor.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,OpenJDK and Debian,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/shuxiong.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,OpenRC init system in Debian,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/freecnpro.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,PTS rewrite in Django,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/mlalic.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,Redesign metapackage creation for Debian Blends,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/manny_r.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,scan-build on the Debian archive,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/leocavaille.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,debian,Debian Project,ZFS on Linux integration,https://www.google-melange.com/archive/gsoc/2013/orgs/debian/projects/aron.html,https://wiki.debian.org/SummerOfCode2013/Projects
2013,bmi_cci,"Dept. of Biomedical Informatics, Emory University",A Timeline Viewer of Patient Medical Records,https://www.google-melange.com/archive/gsoc/2013/orgs/bmi_cci/projects/lincolnnus.html,http://confluence.cci.emory.edu:8090/display/GSOC/Ideas+2013
2013,bmi_cci,"Dept. of Biomedical Informatics, Emory University",Customized XML to JSON  & JSON to XML Conversion Utility,https://www.google-melange.com/archive/gsoc/2013/orgs/bmi_cci/projects/nakull.html,http://confluence.cci.emory.edu:8090/display/GSOC/Ideas+2013
2013,bmi_cci,"Dept. of Biomedical Informatics, Emory University",High Performance CPU and GPU Microscopy Image Analysis Algorithms and Implementations,https://www.google-melange.com/archive/gsoc/2013/orgs/bmi_cci/projects/michalc.html,http://confluence.cci.emory.edu:8090/display/GSOC/Ideas+2013
2013,bmi_cci,"Dept. of Biomedical Informatics, Emory University",Interactive Visual Interface Development to Explore Large Quantities  of Time Series Data and Patient State in Intensive Care Units,https://www.google-melange.com/archive/gsoc/2013/orgs/bmi_cci/projects/abhshkdz.html,http://confluence.cci.emory.edu:8090/display/GSOC/Ideas+2013
2013,bmi_cci,"Dept. of Biomedical Informatics, Emory University",Large Scale Biomedical Data Integration,https://www.google-melange.com/archive/gsoc/2013/orgs/bmi_cci/projects/shaohong.html,http://confluence.cci.emory.edu:8090/display/GSOC/Ideas+2013
2013,bmi_cci,"Dept. of Biomedical Informatics, Emory University",Proposal for Hadoop-GIS: Extending Hive with Spatial Queries,https://www.google-melange.com/archive/gsoc/2013/orgs/bmi_cci/projects/xilingsun.html,http://confluence.cci.emory.edu:8090/display/GSOC/Ideas+2013
2013,dune,Distributed and Unified Numerics Environment (DUNE),Attach the PSurface Library of DUNE to ParaView ,https://www.google-melange.com/archive/gsoc/2013/orgs/dune/projects/iris_xiaoxue.html,http://www.dune-project.org/gsoc/2013/index.html
2013,dune,Distributed and Unified Numerics Environment (DUNE),Performance testing framework,https://www.google-melange.com/archive/gsoc/2013/orgs/dune/projects/noughmad.html,http://www.dune-project.org/gsoc/2013/index.html
2013,django,Django Software Foundation,Add Google App Engine support and improvement for django-deployer,https://www.google-melange.com/archive/gsoc/2013/orgs/django/projects/littleq0903.html,https://code.djangoproject.com/wiki/SummerOfCode2013
2013,django,Django Software Foundation,"Composite Fields, vol. 2",https://www.google-melange.com/archive/gsoc/2013/orgs/django/projects/koniiiik.html,https://code.djangoproject.com/wiki/SummerOfCode2013
2013,django,Django Software Foundation,Revamping validation functionality and merging django-secure,https://www.google-melange.com/archive/gsoc/2013/orgs/django/projects/chrismedrela.html,https://code.djangoproject.com/wiki/SummerOfCode2013
2013,dragonflybsd,DragonFly BSD,Block compression feature in HAMMER2,https://www.google-melange.com/archive/gsoc/2013/orgs/dragonflybsd/projects/iostream.html,http://www.dragonflybsd.org/docs/developer/gsocprojectspage/
2013,dragonflybsd,DragonFly BSD,Capsicum kernel implementation,https://www.google-melange.com/archive/gsoc/2013/orgs/dragonflybsd/projects/jorisgio.html,http://www.dragonflybsd.org/docs/developer/gsocprojectspage/
2013,dragonflybsd,DragonFly BSD,Implement hardware nested page table support for vkernels,https://www.google-melange.com/archive/gsoc/2013/orgs/dragonflybsd/projects/mihaicarabas.html,http://www.dragonflybsd.org/docs/developer/gsocprojectspage/
2013,dragonflybsd,DragonFly BSD,Make vkernels checkpointable,https://www.google-melange.com/archive/gsoc/2013/orgs/dragonflybsd/projects/pdziepak.html,http://www.dragonflybsd.org/docs/developer/gsocprojectspage/
2013,dragonflybsd,DragonFly BSD,Userland System V Shared Memory / Semaphore / Message Queue implementation,https://www.google-melange.com/archive/gsoc/2013/orgs/dragonflybsd/projects/larisagrigore.html,http://www.dragonflybsd.org/docs/developer/gsocprojectspage/
2013,drizzle,Drizzle Database,"""AlsoSQL"":Extend JSON server to support more than just key-value operations",https://www.google-melange.com/archive/gsoc/2013/orgs/drizzle/projects/mohyt.html,http://wiki.drizzle.org/
2013,drizzle,Drizzle Database,Improving Replication Policy in drizzle,https://www.google-melange.com/archive/gsoc/2013/orgs/drizzle/projects/aj_.html,http://wiki.drizzle.org/
2013,drizzle,Drizzle Database,MySQL Replication into Drizzle,https://www.google-melange.com/archive/gsoc/2013/orgs/drizzle/projects/kuldeep2591.html,http://wiki.drizzle.org/
2013,drizzle,Drizzle Database,Parallelization and Automation of Drizzle Continuous Integration Infrastructure,https://www.google-melange.com/archive/gsoc/2013/orgs/drizzle/projects/sharan_monikantan.html,http://wiki.drizzle.org/
2013,esug,ESUG (European Smalltalk User Group),A new trait implementation,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/stleye.html,http://gsoc2013.esug.org/projects
2013,esug,ESUG (European Smalltalk User Group),Animation Library based on Athens,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/vmariano.html,http://gsoc2013.esug.org/projects
2013,esug,ESUG (European Smalltalk User Group),Athens implementation in Amber with HTML5 Canvas,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/matthias_springer.html,http://gsoc2013.esug.org/projects
2013,esug,ESUG (European Smalltalk User Group),Better rewriting rule tool,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/giseladecuzzi.html,http://gsoc2013.esug.org/projects
2013,esug,ESUG (European Smalltalk User Group),DBXTalk on NativeBoost,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/rochiamaya.html,http://gsoc2013.esug.org/projects
2013,esug,ESUG (European Smalltalk User Group),Debugger Improvements,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/clariallende.html,http://gsoc2013.esug.org/projects
2013,esug,ESUG (European Smalltalk User Group),Graph-ET,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/danielaviv.html,http://gsoc2013.esug.org/projects
2013,esug,ESUG (European Smalltalk User Group),Improving Roassal Scalability,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/mathieudehouck.html,http://gsoc2013.esug.org/projects
2013,esug,ESUG (European Smalltalk User Group),Mars 1.0,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/carlagriggio.html,http://gsoc2013.esug.org/projects
2013,esug,ESUG (European Smalltalk User Group),SciSmalltalk - Solving Ordinary Differential Equations in Smalltalk,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/nataliamoskovchuk.html,http://gsoc2013.esug.org/projects
2013,esug,ESUG (European Smalltalk User Group),Spec platform/framework Independence,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/benjamin_van_ryseghem.html,http://gsoc2013.esug.org/projects
2013,esug,ESUG (European Smalltalk User Group),Tools for developing Amber web clients from Pharo,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/xumuk.html,http://gsoc2013.esug.org/projects
2013,esug,ESUG (European Smalltalk User Group),UIPainter,https://www.google-melange.com/archive/gsoc/2013/orgs/esug/projects/erwandouaille.html,http://gsoc2013.esug.org/projects
2013,freebsd,FreeBSD,AHCI device model in userspace for bhyve,https://www.google-melange.com/archive/gsoc/2013/orgs/freebsd/projects/zxyu.html,https://wiki.freebsd.org/IdeasPage
2013,freebsd,FreeBSD,Intelligent Download manager service for the Ports Collection,https://www.google-melange.com/archive/gsoc/2013/orgs/freebsd/projects/ambarisha.html,https://wiki.freebsd.org/IdeasPage
2013,freebsd,FreeBSD,net80211 rate control API - 802.11n extensions,https://www.google-melange.com/archive/gsoc/2013/orgs/freebsd/projects/qinchenchong.html,https://wiki.freebsd.org/IdeasPage
2013,freebsd,FreeBSD,packagekit backend for pkgng,https://www.google-melange.com/archive/gsoc/2013/orgs/freebsd/projects/captainhayashi.html,https://wiki.freebsd.org/IdeasPage
2013,freebsd,FreeBSD,PkgNG pluggable solver framework,https://www.google-melange.com/archive/gsoc/2013/orgs/freebsd/projects/cebka.html,https://wiki.freebsd.org/IdeasPage
2013,freebsd,FreeBSD,Port data compression services and video codecs to Capsicum,https://www.google-melange.com/archive/gsoc/2013/orgs/freebsd/projects/dpl.html,https://wiki.freebsd.org/IdeasPage
2013,freebsd,FreeBSD,Port GlusterFS to FreeBSD,https://www.google-melange.com/archive/gsoc/2013/orgs/freebsd/projects/mikemandarine.html,https://wiki.freebsd.org/IdeasPage
2013,freebsd,FreeBSD,USB device passthrough support on BHyVe,https://www.google-melange.com/archive/gsoc/2013/orgs/freebsd/projects/syuu1228.html,https://wiki.freebsd.org/IdeasPage
2013,freebsd,FreeBSD,VirtualBox shared folder support for FreeBSD guests,https://www.google-melange.com/archive/gsoc/2013/orgs/freebsd/projects/oleksandr_dudinskyi.html,https://wiki.freebsd.org/IdeasPage
2013,freebsd,FreeBSD,Write new features for Capsicum,https://www.google-melange.com/archive/gsoc/2013/orgs/freebsd/projects/oshogbo.html,https://wiki.freebsd.org/IdeasPage
2013,freenet,Freenet Project Inc,Android support for darknet connections ,https://www.google-melange.com/archive/gsoc/2013/orgs/freenet/projects/ntesh93.html,https://wiki.freenetproject.org/Google_Summer_of_Code/2013
2013,freenet,Freenet Project Inc,Distributed Version Control Improvements with WoT and Infocalypse,https://www.google-melange.com/archive/gsoc/2013/orgs/freenet/projects/sdough.html,https://wiki.freenetproject.org/Google_Summer_of_Code/2013
2013,freenet,Freenet Project Inc,File sharing/searching for Freenet,https://www.google-melange.com/archive/gsoc/2013/orgs/freenet/projects/veroca.html,https://wiki.freenetproject.org/Google_Summer_of_Code/2013
2013,freenet,Freenet Project Inc,The Tahrir Project,https://www.google-melange.com/archive/gsoc/2013/orgs/freenet/projects/ravisvi.html,https://wiki.freenetproject.org/Google_Summer_of_Code/2013
2013,freenet,Freenet Project Inc,Transport Layer Improvements project,https://www.google-melange.com/archive/gsoc/2013/orgs/freenet/projects/quadrocube.html,https://wiki.freenetproject.org/Google_Summer_of_Code/2013
2013,funf,Funf.org,Customizable Push Surveys for Funf,https://www.google-melange.com/archive/gsoc/2013/orgs/funf/projects/swetank.html,https://docs.google.com/document/d/1oZAipiVZlxyYOVIThKY6jT03z41uLR-LMV_9_FIH3RI
2013,funf,Funf.org,External peripherals and high bandwidth probe support,https://www.google-melange.com/archive/gsoc/2013/orgs/funf/projects/pararthshah.html,https://docs.google.com/document/d/1oZAipiVZlxyYOVIThKY6jT03z41uLR-LMV_9_FIH3RI
2013,ganeti,Ganeti,Allocate or rebalance VMs based on CPU load metrics,https://www.google-melange.com/archive/gsoc/2013/orgs/ganeti/projects/strigazi.html,http://code.google.com/p/ganeti/wiki/SummerOfCode2013Ideas
2013,ganeti,Ganeti,Better openvswitch Ganeti support,https://www.google-melange.com/archive/gsoc/2013/orgs/ganeti/projects/sege.html,http://code.google.com/p/ganeti/wiki/SummerOfCode2013Ideas
2013,gcc,GCC - GNU Compiler Collection,Completing C++11 regex,https://www.google-melange.com/archive/gsoc/2013/orgs/gcc/projects/tim_shen.html,http://gcc.gnu.org/wiki/SummerOfCode
2013,gcc,GCC - GNU Compiler Collection,Optimizing large applications with LTO,https://www.google-melange.com/archive/gsoc/2013/orgs/gcc/projects/marxin.html,http://gcc.gnu.org/wiki/SummerOfCode
2013,genomeinformatics,Genome Informatics,eQTL Pipeline and Visualisation For The Galaxy Project,https://www.google-melange.com/archive/gsoc/2013/orgs/genomeinformatics/projects/saketkc.html,http://gmod.org/wiki/GSoC
2013,genomeinformatics,Genome Informatics,Genome Informatics - Improving UX of GMOD,https://www.google-melange.com/archive/gsoc/2013/orgs/genomeinformatics/projects/bflavien.html,http://gmod.org/wiki/GSoC
